Papworth,,Richard,,d ? 1579,1558-1579,,Rector of Burnby,,CCEd Person ID: 120858,Pauporthe,,
Park,,Richard,,fl 1577,1577,,? Churchwarden of Alnmouth,,"Register 31, fol. 31 v",Parke,,
Parker,,John,,fl 1577,1577,,Churchwarden of Knarsdale,,"Register 31, fol. 29 v",,,
Parkin,,John,,fl 1577,1577,,Churchwarden of Bishopton,,"Register 31, fol. 32 v",,,
Parkin,,George,,fl 1577,1577,,? Parishioner of Auckland St Helen,,"Register 31, fol. 33 v",,? George; G. as written,
Pattison,,Cuthbert,,fl 1577,1577,,? Curate of Slaley,,CCEd Person ID: 120924,,No office given,
Pattison,,Michael,,fl 1577,1577,,"Minor Canon, Durham Cathedral",,CCEd Person ID: 120928,Pattyson; Pattenson,"Curate of Durham St Margaret, 1577",
Pattison,,William,,fl 1577,1577,,Reader at Beadnell,,CCEd Person ID: 120929,Pattison,,
Pattison,,Edward,,fl 1577,1577,,? Churchwarden of Ulgham,,"Register 31, fol. 30 v",,"Presumably churchwarden, but not named as such",
Peacock,,John,,d ? 1599,c 1575-1599,,"Rector of Weston, Nottinghamshire",,CCEd Person ID: 120800,,,
Pearson,,Christopher,,fl 1577,1577,,Curate of Shilbottle,,CCEd Person ID: 120024,Peerson,,
Pearson,,Robert,,d ? 1619,1590-?  1616,,Rector of Ryther,,CCEd Person ID: 121026,,"CCEd Record ID: 87791 also relevant, for death by 1619 of unknown incumbent",
Pearson,,Thomas,,d ? 1602,1571-1602,,Vicar of Rudston,,CCEd Person ID: 121063,,,
Pearson,,Thomas,,d ? 1630,1592-1630,,Rector of Catton,,CCEd Person ID: 135154,,,
Pearson,,William,,fl 1577,1577,,Churchwarden of Durham St Nicholas,,"Register 31, fol. 27 r",,,
Pearson,,Nicholas,,fl 1577,1577,,Churchwarden of Long Benton,,"Register 31, fol. 29 r",Peerson,,
Pearson,,Cuthbert,,fl 1577,1577,,Churchwarden of Bywell St Andrew,,"Register 31, fol. 29 v",Peerson,,
Peel,,Christopher,,fl 1577,1577,,? Parishioner of Barnard Castle,,"Register 31, fol. 33 v",Peele,,
Pendleton,,Lawrence,,d ? 1610,1571-1610,,Rector of Elston,,CCEd Person ID: 119994,,,
Percy,,Edward,,d ? 1624,1592-1624,,Rector of Harswell,,CCEd Person ID: 121060,Peirsey,(Percie in CCEd),
Perrins,,John,,d ? 1646,1640-? 1646,,Rector of York St Mary Castlegate,,CCEd Person ID: 121067,Perins,,
Perrott,,Richard,,d 1642,1616-1642,,Rector of Hessle,,CCEd Person ID: 55342,,,
Petty,,Thomas,,d ? 1609,1588-1609,,Rector of Langar,,CCEd Person ID: 121249,Pettie,"Prebendary of Segeston alias Sacrista, Southwell Minster, 1603-1609",
Pickard,,Henry,,d ? 1621,1593-1621,,Rector of Rowley,,CCEd Person ID: 121432,,,
Plumpton,,John,,fl 1577-? 1583,1577,,Churchwarden of Washington,,"Register 31, fol. 27 r",,"Perhaps the John Plumpton [of Washington], probate date 1583 (North East Inheritance database)",
Pollard,,William,,d ? 1610,1573-1610,,Rector of Londesborough,,CCEd Person ID: 121485,Pollerd,,
Porter,,Robert,,fl 1577,1577,,Churchwarden of Chester-le-Street,,"Register 31, fol. 26 v",,,
Porter,,Samuel,,d ? 1648,? 1635-? 1648,,Rector of Bingham,,Register 32,,"See CCEd Person ID: 56841 for a Samuel Porter for around the same period, but perhaps not for the Nottinghamshire clergyman?",
Postgate,,John,,d 1579,0000-1579,,Rector of Sneaton,,Register 31,Postgayte,"CCEd Record ID: 100690 also relevant, for death by January 1580 of unknown incumbent",
Postlethwaite,,Henry,,d 1617,1574-1617,,Rector of Armthorpe,,CCEd Person ID: 121495,,,
Pott,,Thomas,,fl 1577,1577,,? Churchwarden of Rothbury,,"Register 31, fol. 32 r",Potte,,
Pottinger,,William,,d ? 1580,1574-1580,,Vicar of Mattersey,,CCEd Person ID: 120926,Pettinger,,
Pottinger,,Nicholas,,d 1578,0000-1578,,Rector of West Retford,,CCEd Person ID: 121255,Pettingar,"Preacher, York diocese, 1562",
Potts,,Ralph,,fl 1577,1577,,Parish clerk of Meldon,,CCEd Person ID: 121500,Pottes,,
Potts,,Thomas,,fl 1577,1577,,Churchwarden of Newcastle St John,,"Register 31, fol. 29 r",Pottes,,
Potts,,Thomas,,fl 1577,1577,,Churchwarden of Gateshead,,"Register 31, fol. 30 r",Pottes,"Perhaps dead by 1596, as the will of a Janet Pottes widow was proved in 1596 (North East Inheritance database)",
Prentiss,,Robert,,fl 1577,1577,,"Minor Canon, Durham Cathedral",,CCEd Record ID: 122474,Prentes; Prentice,"Curate of Durham St Giles, CCEd Person ID: 121517",
Preston,,George,,fl 1577,1577,,? Churchwarden of Castle Eden,,"Register 31, fol. 27 r",,,
Preston,,Thomas,,fl 1577,1577,,Churchwarden of Horton,,"Register 31, fol. 30 v",,,
Preston,,William,,d ? 1586,1577,,Churchwarden of Denton,,"Register 31, fol. 33 r",,"Perhaps the William Preston of Houghton in the Side, Denton, whose will was made and proved in 1586 (North East Inheritance database)",
Prestwich,,Edmund,,d ? 1577,,,"of Holme, Lancashire, esquire",,Register 31,,,
Prestwick,,William,,fl 1577,1577,,of Tweedmouth,,"Register 31, fol. 31 r",,Presumably churchwarden,
Procter,,Anthony,,d ? 1609,1570-? 1592,,Rector of Linton in Craven,,CCEd Person ID: 121507,,,
Pruett,,William,,d ? 1620,1586-? 1620,,Vicar of Bubwith,,CCEd Person ID: 121599,Purrett,"(Purryt, Pruit in CCEd); CCEd Record ID: 87830 probably also relevant, for death of an unknown incumbent by 22 January 1621",
Pulleyn,,Thomas,,d ? 1627,1597-1625,,Vicar of Pontefract,,CCEd Person ID: 121656,,"Vicar of Darrington, 1610-1627; CCEd Record ID: 87973 probably also relevant, for resignation of an unknown incumber in 1625",
Pulleyn,,Hugh,,d ? 1583,1543-1583,,Vicar of Laxton,,CCEd Person ID: 121658,Pullane,,
Purden,,George,,d ? 1636,c 1612-1636,,Vicar of Market Weighton,,CCEd Person ID: 121663; 116707,,"(Durdon/Purdon in CCEd); CCEd Record ID: 87057 probably also relevant, for death of an unknown incumber in 1636",
Pye,,Godfrey,,d ? 1614,c 1613,,Curate of Newark,,CCEd Person ID: 121666,Pie,"Rector of Thorpe in the Glebe, 1610-? 1614",
Quipp,,John,,d 1602,1562-1602,,Rector of Sturton,,CCEd Person ID: 121434,,,
Raikes,,Ann,,d ? 1638,,,"of York St Michael le Belfrey, widow",,Register 32,,,
Ramsden,,Henry,,d ? 1638,1629-1638,,Vicar of Halifax,,CCEd Person ID: 121707,,"Preacher, York diocese, 1629; CCEd Record ID: 87136 probably also relevant, for death of an unknown incumbent in 1638",
Ramsden,,Hugh,,d 1629,1628-1629,,Vicar of Halifax,,CCEd Person ID: 121708,,"Rector of Methley, 1618-1628",
Rand,,Robert,,fl 1577,1577,,Churchwarden of South Gosforth,,"Register 31, fol. 29 r",Rande,,
Randall,,James,,d 1635,1609-1635,,Vicar of Burnby,,CCEd Person ID: 128764,,,
Rashell,,Edward,,fl 1577,1577,,Curate of Newcastle All Saints,,CCEd Person ID: 122356,,Richard in CCEd,
Rawe,,Henry,,fl 1577,1577,,Schoolmaster of Billingham,,CCEd Person ID: 121689,,,
Rawling,,Richard,,d 1578,1575-1578,,Vicar of Stranton,,CCEd Person ID: 121694,Rawlinge,Will made and proved in 1578 (North East Inheritance database),
Rawling,,William,,fl 1577,1577,,Curate of Stockton upon Tees,,CCEd Person ID: 121695,Rawlinge,,
Rawson,,William,,d ? 1635,1583-1635,,Vicar of Ormsby,,CCEd Person ID: 117905,,(Lawson in YAS 93),
Ray,,Richard,,fl 1577,1577,,Vicar of Wallsend,,CCEd Person ID: 121713,Rae,,
Ray,,William,,fl 1577,1577,,Churchwarden of Stannington,,"Register 31, fol. 30 v",,,
Raymes,Master,John,,fl 1577,1577,,Master of Newcastle St Mary's Hospital,,BHO; CCEd Person ID: 121800,Reymes,West Spittle Hospital,
Rayne,,Geoffrey,,fl 1577,1577,,? Churchwarden of Eggleston,,"Register 31, fol. 33 r",,,
Read,,Simon,,d ? 1638,1627-? 1638,,Vicar of South Scarle,,CCEd Person ID: 121770,,"Preacher, York diocese, 1627",
Read,,William,,fl 1577,1577,,Churchwarden of Dalton-le-Dale,,"Register 31, fol. 26 v",,,
Read,,John,,fl 1577,1577,,Churchwarden of Elsdon,,"Register 31, fol. 29 r",Reade,,
Read,,Lancelot,,fl 1577,1577,,? Churchwarden of Felton,,"Register 31, fol. 31 v",,,
Read,,Robert,,fl 1577,1577,,? Churchwarden of Ellingham,,"Register 31, fol. 31 v",,,
Reader,,Richard,,d 1594,1588-1594,,Rector of Beeford,,CCEd Person ID: 31870,Redar,,
Reasley,,William,,fl 1577,1577,,Curate of Monkwearmouth,,CCEd Person ID: 121776,,,
Redesdale,,Richard,,d c 1585,1581-1585,,Vicar of Huntington,,CCEd Person ID: 121788,Riddesdaile,,
Redmayne,,William,,d ? 1647,1638-? 1647,,Vicar of Leake with Nether Silton,,CCEd Person ID: 128771,,(Redfearn in YAS 93; Redmaine in Register 32),
Remington,,Henry,,d ? 1639,1616-1639,,Rector of Lockington,,CCEd Person ID: 121784,,,
Reveley,,Michael,,d ? 1582,1577,,? Churchwarden of Chatton,,"Register 31, fol. 31 r",,"Presumably churchwarden; will of Mychelle Rewelye made 1581, proved 1582 (North East Inheritance database)",
Reynardson,,Robert,,d after 1639,,,of Burton Pidsea,,Register 32,Ranardson,,
Rhodes,,Richard,,d ? 1642,1635-1642,,Vicar of East Stoke,,CCEd Person ID: 121793,,"See also CCEd Person ID: 121794 for a William Rhodes, probably also relevant",
Rhodes,,Robert,,d ? 1622,1616-1622,,Vicar of Thorney,,CCEd Person ID: 128827,,(Rodes in CCEd),
Richardson,,Alban,,d ? 1579,0000-1579,,Vicar of Thorney,,CCEd Person ID: 122745,,,
Richardson,,John,,d ? 1581,1556-1581,,Rector of Finningley,,CCEd Person ID: 122750,,,
Richardson,,Ralph,,fl 1551-1577,1577,,Vicar of Ilderton,,CCEd Person ID: 122757,,CCEd Record ID: 119660,
Richardson,,Richard,,d 1584,1573-1584,,Rector of Ryther,,CCEd Person ID: 122784,,,
Richardson,,Robert,,d 1586,1577-c 1586,,Rector of Redmarshall,,CCEd Person ID: 122806,,Will made and proved in 1586 (North East Inheritance database),
Richardson,,Thomas,,d ? 1583,1573-1583,,Rector of Sheriff Hutton,,CCEd Person ID: 122808,Pickerd,,
Richardson,,John,,fl 1577,1577,,Churchwarden of Durham St Margaret,,"Register 31, fol. 26 v",,,
Richardson,,John,,fl 1577,1577,,of Tweedmouth,,"Register 31, fol. 31 r",Prestwicke,Presumably churchwarden,
Richardson,,John,,fl 1577,1577,,? Churchwarden of Rennington,,"Register 31, fol. 31 v",Legerde,,
Richardson,,John,,fl 1577,1577,,Churchwarden of Merrington,,"Register 31, fol. 33 r",,,
Richardson,,William,,fl 1577,1577,,Churchwarden of Merrington,,"Register 31, fol. 33 r",,,
Richardson,,Christopher,,d ? 1633,,,of Riccall,,Register 32,,,
Richardson,,Nicholas,,d c 1633,,,of Riccall,,Register 32,,,
Richmond,,Thomas,,d after 1576,,,"of Richmond House, Chipping",,Register 31,,,
Richmond,,John,,fl 1577,1577,,Churchwarden of Durham St Margaret,,"Register 31, fol. 26 v",Richmonde,,
Richson,,Christopher,,fl 1577,1577,,Churchwarden of Pittington,,"Register 31, fol. 26 v",Rychson,Also listed under Durham St Oswald,
Richson,,Jenkin,,fl 1577,1577,,Churchwarden of Middleton in Teesdale,,"Register 31, fol. 33 r",,,
Ridley,,Nicholas,,fl 1577,1577,,Under Schoolmaster of Morpeth,,Register 31,Rydley,,
Ridley,,Christopher,,fl 1577,1577,,Curate of Haltwhistle,,CCEd Person ID: 122822,,,
Ridley,,Thomas,,fl 1577,1577,,? Churchwarden of Coniscliffe,,"Register 31, fol. 33 r",,"Perhaps the Thomas Ridlye of Nether Coniscliffe, whose will was made and proved in 1585 (North East Inheritance database)",
Rippon,,William,,fl 1577,1577,,Churchwarden of Brancepeth,,"Register 31, fol. 33 r",Ryppon,,
Rivington,,Richard,,fl 1577,1577,,Rector of Winston,,CCEd Person ID: 122840,,,
Robinson,,Francis,,d ? 1632,1629-1632,,Rector of Sessay,,CCEd Person ID: 122854,,,
Robinson,,John,,d 1581,1552-1581,,Vicar of Gisburn,,CCEd Person ID: 122890,,,
Robinson,,Thomas,,d 1588,1565-1588,,Rector of Kirk Sandall,,CCEd Person ID: 122894,,"CCEd Record ID: 100967 also relevant, for death by April 1588 of unknown incumbent",
Robinson,,Thomas,,d 1612,1580-1612,,Rector of Full Sutton,,CCEd Person ID: 122895,,,
Robinson,,Josiah,,d ? 1644,1637-? 1644,,Rector of Kirk Deighton,,CCEd Person ID: 15084,,,
Robinson,,Robert,,d ? 1605,1601-1605,,Rector of Kirkburn,,CCEd Person ID: 62866,,,
Robinson,,Alexander,,fl 1577,1577,,?Churchwarden of Easington,,"Register 31, fol. 26 v",,"Not described as 'warden', but presumably listed as such",
Robinson,,Robert,,fl 1577,1577,,Churchwarden of Dalton-le-Dale,,"Register 31, fol. 26 v",,"Perhaps the Robert Robinson, husbandman of Dalton-le-Dale, whose will was proved in 1612 (North East Inheritance database)",
Robinson,,Robert,senior,fl 1577,1577,,Churchwarden of Dalton-le-Dale,,"Register 31, fol. 26 v",,,
Robinson,,Ralph,,fl 1577,1577,,Churchwarden of Houghton Le Spring,,"Register 31, fol. 27 r",,,
Robinson,,Thomas,,fl 1577,1577,,Churchwarden of Boldon,,"Register 31, fol. 27 r",,,
Robinson,,Edward,,fl 1577,1577,,Churchwarden of Wallsend,,"Register 31, fol. 29 r",,,
Robinson,,Robert,,fl 1577,1577,,Churchwarden of Wallsend,,"Register 31, fol. 29 r",,,
Robinson,,Thomas,,fl 1577,1577,,? Churchwarden of Howick,,"Register 31, fol. 31 v",,,
Robinson,,John,,fl 1577,1577,,Churchwarden of Hurworth,,"Register 31, fol. 32 v",,,
Robinson,,Edward,,fl 1577,1577,,Churchwarden of Haughton Le Skerne,,"Register 31, fol. 33 v",,? Edward; E. as written,
Robinson,,Richard,,fl 1577,1577,,Churchwarden of Auckland St Andrew,,"Register 31, fol. 33 v",,,
Robson,,John,,fl 1577,1577,,Curate of Auckland St Andrew; Curate of Escomb,,CCEd Person ID: 122857,,,
Robson,,James,,fl 1577,1577,,Churchwarden of Chollerton,,"Register 31, fol. 29 v",,,
Robson,,John,,fl 1577,1577,,of Embleton; Churchwarden of Sedgefield,,"Register 31, fol. 32 r",,,
Rochester,,John,,fl 1577,1577,,Churchwarden of Kirkwhelpington,,"Register 31, fol. 30 r",Rachester,,
Rogers,,Christopher,,d 1623,1576-1623,,Vicar of Marske in Cleveland,,CCEd Person ID: 124511,,,
Rogers,,Henry,,d ? 1634,1624-1634,,Vicar of Thirkleby,,CCEd Person ID: 124742,,CCEd has Ralph; Henry in Register 32.,
Rogers,,William,,d ? 1598,1568-1598,,Rector of Kildale,,CCEd Person ID: 125401,,,
Rogerson,,William,,d ? 1617,1587-1617,,Vicar of Bolton upon Dearne,,CCEd Person ID: 125401,,"CCEd Record ID: 77259 also relevant, for death by late 1617 of unknown incumbent",
Rokeby,,Ralph,,d ? 1626,1609-1626,,Rector of Hotham,,CCEd Person ID: 125373,Rookeby,(Rokebie in CCEd),
Rolston,,Edward,,fl 1577,1577,,Churchwarden of Newbiggin,,"Register 31, fol. 30 v",Rollston,,
Rookes,,Jonah,,d ? 1633,1619-1633,,Vicar of Penistone,,CCEd Person ID: 15153,,,
Rossendale,,William,,d 1636,0000-? 1636,,Rector of Beckingham,,Register 32,Russendale,Puffendale,
Rothwell,,Richard,,fl 1577,1577,,Deacon at Stanhope,,CCEd Person ID: 128714,,,
Routledge,,Thomas,,fl 1577,1577,,? Churchwarden of Kirknewton,,"Register 31, fol. 32 r",Rowclidge,,
Rowlandson,,Ambrose,,fl 1577,1577,,Churchwarden of Barnard Castle,,"Register 31, fol. 33 v",,,
Rowlinson,,Richard,,d ? 1637,0000-? 1637,,Rector of Handsworth,,Register 32,,,
Rowntree,,Henry,,d ? 1592,1572-1592,,Vicar of Kirby in Cleveland,,CCEd Person ID: 128709,Rountrie,(Ronntree in CCEd),
Roxby,,William,,fl 1577,1577,,Churchwarden of Whitburn,,"Register 31, fol. 26 v",Roxbye,,
Rudd,,John,,d 1578,1550-1554; 1559-1578,,"Canon of the 10th Prebend, Durham Cathedral",,Fasti,Rudde,"? Also Vicar of Norton, 1539-1554; c 1577-1578; Rector of Romaldkirk, 1570-1578, CCEd Person ID: 34915; CCEd Record ID: 100634 for the death of an unknown rector also relevant",
Ryley,,Alan,,fl 1577,1577,,? Churchwarden of Bewick,,"Register 31, fol. 32 r",,,
Ryman,,William,,fl 1577,1577,,of Holy Island,,"Register 31, fol. 31 r",,Presumably churchwarden,
Sampson,,Robert,,d 1636,,,"of Rampton, yeoman",,Register 32,,,
Sander,,John,,fl 1577,1577,,? Churchwarden of Ryton,,"Register 31, fol. 30 v",,"Presumably churchwarden, but not named as such",
Sandford,,Francis,,d ? 1643,1619-? 1632,,Vicar of Silkstone,,CCEd Person ID: 122360,,"Preacher, York diocese, 1624",
Sandiman,,Richard,,d ? 1646,1620-? 1646,,Vicar of Easingwold,,CCEd Person ID: 122361,,"(Sandyman in CCEd); Preacher, York diocese, 1615",
Satterthwaite,,Richard,,fl 1577,1577,,? Curate of Ingram,,CCEd Person ID: 63060,Saterthwaite,"Perhaps also Curate of Castle Sowerby, 1571-1574 (CCEd). Could he be the same person as Richard Shaterwicke, Vicar of Whittingham?",
Saunders,,George,,d ? 1583,1564-1583,,Vicar of Granby,,CCEd Person ID: 128633,,,
Saunders,,Zachary,,d ? 1632,1604-1632,,Rector of Linby,,CCEd Person ID: 31560,,,
Saunderson,,William,,d ? 1626,1605-1626,,Rector of Thorpe Bassett,,CCEd Person ID: 128842,,(Sanderson in CCEd),
Savage,,John,,d ? 1620,1581-1620,,Rector of Sutton Bonington St Michael,,CCEd Person ID: 129116,,,
Sawyer,,Ralph,,fl 1577,1577,,? Parishioner of Barnard Castle,,"Register 31, fol. 33 v",Sawer,,
Scarth,,John,,d ? 1606,1574-1606,,Rector of Crathorne,,CCEd Person ID: 127398,,,
Scholey,,Robert,,d ? 1579,1550-1579,,Vicar of Brodsworth,,CCEd Person ID: 127404,Scoleye,(John Scoley in CCEd),
Scorer,,William,,d ? 1621,1590-c 1592,,"Curate, Melton on the Hill",,CCEd Person ID: 122341,,,
Scott,,Gregory,,d ? 1576,1572-? 1576,,"Rector of Workington,",,"CCEd Person ID: 63069, also 34897?",,"perhaps also Canon of the 3rd Prebend, Carlisle Cathedral, 1564-1576 (Fasti)",
Scott,,Henry,,fl 1577,1577,,Churchwarden of Chester-le-Street,,"Register 31, fol. 26 v",Scotte,,
Scott,,Thomas,,fl 1577,1577,,Churchwarden of Washington,,"Register 31, fol. 27 r",Scotte,,
Scourfield,,Thomas,,fl 1577,1577,,Churchwarden of Lamesley,,"Register 31, fol. 27 r",Scurfelde,,
Seamer,,William,,fl 1577,1577,,Churchwarden of Egglescliffe,,"Register 31, fol. 32 v",Semer,,
See,,William,,d 1582,1556-1582,,Vicar of Kirk Ella,,CCEd Person ID: 127499,,(Say in CCEd),
Selby,,Ralph,,d 1580,1551-1580,,Rector of Full Sutton,,CCEd Person ID: 115467,Selbye,(Celbie in CCEd),
Selby,,Lancelot,,fl 1577,1577,,? Churchwarden of Bishop Middleham,,"Register 31, fol. 32 v",,,
Senior,,Richard,,d ? 1639,1628-1639,,Vicar of Mirfield,,CCEd Person ID: 127409,,,
Sewell,,Rowland,,d ? 1639,1615-1639,,Vicar of Brompton,,CCEd Person ID: 129207,,,
Shafto,,Arthur,,d 1584,1577,,Vicar of Stamfordham; Vicar of Chollerton,,CCEd Person ID: 129199,Shaftoe,Will proved 1584 (North East Inheritance database),
Shafto,,Reginald,,fl 1577,1577,,Churchwarden of Kirkwhelpington,,"Register 31, fol. 30 r",Shaftoe,,
Sharpe,,Isaac,,d ? 1615,1598-1615,,Rector of Thorpe,,CCEd Person ID: 129211,,CCEd Record ID:77143 also relevant for the death of an unknown rector by July 1615,
Shatterwicke,,Richard,,fl 1577,1577,,Vicar of Whittingham,,CCEd Person ID: 129330,Shaterwicke,"Could he be the same person as Richard Satterthwaite, Curate of Ingram?",
Shaw,,John,,d ? 1612,after 1592-1612,,Vicar of Westow,,CCEd Person ID: 129340,,,
Shaw,,Peter,,d 1608,1572-1608,,"Canon of the 6th Prebend, Durham Cathedral",,Fasti,,CCEd Record ID: 46819; 54338,
Shaw,,James,,d 1603,0000-1603,,Rector of Crayke,,Register 31,,,
Shearcroft,,John,,d ? 1596,1571-1596,,Vicar of Crambe,,CCEd Person ID: 62516,,,
Sheppard,,Barnaby,,d 1588,1585-1588,,Rector of Bulmer,,CCEd Person ID: 129366,Shepparde,,
Sheppard,,Thomas,,fl 1577,1577,,? Churchwarden of Shilbottle,,"Register 31, fol. 31 v",Shepparde,,
Sheppard,,Robert,,d ? 1583,1577,,Churchwarden of Greatham,,"Register 31, fol. 32 v",Shepparde,"Perhaps the Robert Shipherd, yeoman, of Greatham, whose will was made and proved in 1583 (North East Inheritance database)",
Sheraton,,Michael,,d 1582,1577,,Churchwarden of Greatham,,"Register 31, fol. 32 v",Sheroton,Will of Michaell Sheraton of Greatham made and proved 1582 (North East Inheritance database),
Shillitoe,,Richard,,d ? 1605,1603-1605,,Vicar of Featherstone,,CCEd Person ID: 128613,,(Shallatoe in CCEd),
Shipperson,,Richard,,fl 1577,1577,,Churchwarden of Bishopwearmouth,,"Register 31, fol. 27 r",,"Died before 1593 (will of widow of Richard Shipperdson, of Bishopwearmouth, proved 1593) (North East Inheritance database)",
Shotton,,George,,fl 1577,1577,,? Churchwarden of Ingram,,"Register 31, fol. 32 r",Shatton,,
Shute,,Christopher,,d ? 1626,1576-1626,,Vicar of Giggleswick,,CCEd Person ID: 128584,,,
Simpson,,John,,d 1591,1587-1591,,Vicar of Kirk Ella,,CCEd Person ID: 125986,Simson,,
Simpson,,Robert,,fl 1577,1577,,Churchwarden of Ovingham,,"Register 31, fol. 29 v",,,
Simpson,,George,,fl 1577,1577,,Churchwarden of Stannington,,"Register 31, fol. 30 v",Symson,,
Simpson,,Alexander,,fl 1577,1577,,? Churchwarden of Bewick,,"Register 31, fol. 32 r",Simson,,
Simpson,,Brian,,fl 1577,1577,,? Parishioner of Haughton Le Skerne,,"Register 31, fol. 33 v",Simson,? Brian; Br. as written,
Simpson,,William,,d ? 1629,,,of Nawton,,Register 32,,,
Singleton,,Ralph,,d ? c 1587,1577,,? Parishioner of Gainford,,"Register 31, fol. 33 r",,"Perhaps the Rauffee Singleton of Langton, Gainford, whose  will was madeand proved in 1587 (North East Inheritance database)",
Sisson,,John,,fl 1577,1577,,Churchwarden of Gainford,,"Register 31, fol. 33 r",,,
Skarr,,John,,fl 1577,1577,,? Parishioner of Winston,,"Register 31, fol. 33 v",Skarre,,
Skipsea,,William,,fl 1577,1577,,Churchwarden of Woodhorn,,"Register 31, fol. 30 v",Skipsey,"Perhaps the William Skipsie of Ellington, parish of Woodhonr, whose d 1614 (North East Inheritance database)",
Skirrow,,Rowland,,d 1578,0000-1578,,Vicar of Bolton upon Dearne,,CCEd Record ID: 100653,,,
Slack,,Rowland,,d after January ?1640,,,,,Register 32,Slacke,,
Slage,,Edmund,,fl 1577,1577,,? Churchwarden of Lesbury,,"Register 31, fol. 31 v",Slegge,Variant name from same parish North East Inheritance database,
Slater,,Richard,,d ? 1625,1615-1625,,Vicar of Normanton,,CCEd Person ID: 111101,,,
Slater,,Richard,,fl 1577,1577,,Curate of Haughton Le Skerne,,CCEd Person ID: 111103,,,
Smeaton,,Christopher,,d ? c 1606,1577,,Churchwarden of Hurworth,,"Register 31, fol. 32 v",Smeton,"Will of a Christopher Smeaton, yeoman, of Nesham, Hurworth, made in 1605 and proved in 1606 (North East Inheritance database)",
Smith,,Roger,,d ? 1595,1558-1595,,"Rector of Cotgrave, first moiety",,CCEd Person ID: 128293,,,
Smith,,James,,d ? 1627,1612-1627,,Vicar of Calverley,,CCEd Person ID: 128335,Smyth,CCEd Record ID: 88053 for an unknown vicar dead by April 1627 also relevant,
Smith,,William,,d ? 1618,1566-1618,,Vicar of Whatton,,CCEd Person ID: 128336,Smyth,,
Smith,,William,,d 1615,1579-1615,,Vicar of Kirkburton,,CCEd Person ID: 128344,,CCEd Record ID: 77124 for an unknown vicar dead by April 1615 also relevant,
Smith,,William,,d ? 1582,1572-1582,,Rector of Thorpe Bassett,,CCEd Person ID: 128345,,(Smyth in CCEd),
Smith,,John,,d ? 1625,1614-1625,,Rector of Bilsthorpe,,CCEd Person ID: 128356,,,
Smith,,Joshua,,d 1619,1599-1619,,Vicar of Huddersfield,,CCEd Person ID: 128358,,(John Smith in CCEd),
Smith,,Robert,,d ? 1637,1600-1637,,Vicar of Carnaby,,CCEd Person ID: 128373,,,
Smith,,Theophilus,,d 1616,c 1591-c 1616,,"? Curate, Kingston upon Hull",,CCEd Person ID: 128376,,"Vicar of Hessle, 1591-1616; CCED Record ID: 77171 for the death of an unknown vicar of Hessle by February 1616 also relevant",
Smith,,Edmund,,d ? 1624,1613-1624,,Vicar of Walesby,,CCEd Person ID: 37341,Smyth,,
Smith,,William,,fl 1577,1577,,"Minor Canon, Durham Cathedral",,Register 31,,,
Smith,,John,,fl 1577,1577,,of Muggleswick,,"Register 31, fol. 26 v",,? Parishioner,
Smith,,Nicholas,,d ? 1606,1577,,Churchwarden of Haltwhistle,,"Register 31, fol. 29 v",,"Perhaps the Nicholas Smith of the Mill House, Haltwhistle, whose will was proved in 1606 (North East Inheritance database)",
Smith,,John,,fl 1577,1577,,of Holy Island,,"Register 31, fol. 31 r",,Presumably churchwarden,
Smith,,John,,fl 1577,1577,,Churchwarden of Ancroft,,"Register 31, fol. 31 r",,"Perhaps the John Smyth, the younger, yeoman, of Cheswick, Ancroft chapelry, whose will was made and proved in 1594 (North East Inheritance database)",
Smith,,Robert,,fl 1577,1577,,? Churchwarden of Ilderton,,"Register 31, fol. 31 r",,Presumably churchwarden,
Smith,,Henry,,fl 1577,1577,,? Churchwarden of Whittingham,,"Register 31, fol. 31 r",,Presumably churchwarden,
Smith,,Robert,,fl 1577,1577,,Churchwarden of Sedgefield,,"Register 31, fol. 32 r",,"Perhaps the Robart Smyth, yeoman, of Foxden, Sedgefield, whose will was dated 1587 and proved in 1588 (North East Inheritance database)",
Smith,,Robert,,fl 1577,1577,,Churchwarden of Heighington,,"Register 31, fol. 33 r",,,
Smith,,Martin,,fl 1577,1577,,Parishioner of Merrington,,"Register 31, fol. 33 r",,? Martin; Mar. as written,
Smith,,Cuthbert,,fl 1577,1577,,? Churchwarden of Coniscliffe,,"Register 31, fol. 33 r",,"? Cut. as written, but possibly struck through? Perhaps the Cuthbert Smythe, yeoman, of Nether Coniscliffe, whose will was made and proved in 1604 (North East Inheritance database)",
Smith,,Francis,,d ? 1639,,,"of Burton Pidsea, yeoman",,Register 32,,,
Smith,,George,,d after August 1640,,,"of Grange, yeoman",,Register 32,,,
Smith,,Thomas,,d ? 1636,,,of Southwell,,Register 32,,,
Snaith,,John,,fl 1577,1577,,Churchwarden of Lanchester,,"Register 31, fol. 27 r",Snath,,
Snowden,,Richard,,d ? 1624,c 1587-1624,,Rector of Widmerpool,,CCEd Person ID: 43986,,"Person of same name, Canon of the 1st Prebend, Carlisle Cathedral 1617-1619 (Fasti)",
Snowden,,Humphrey,,fl 1577,1577,,Churchwarden of Tynemouth,,"Register 31, fol. 29 r",Snawden,,
Snowden,,Christopher,,fl 1577,1577,,Churchwarden of Netherwitton,,"Register 31, fol. 30 r",Snawden,,
